Name,Platform,DOIs,PubDates,Code,Description,License,Assembly,Alignment,UMIs,Quantification,QualityControl,Normalisation,Imputation,Integration,GeneFiltering,Clustering,Classification,Ordering,DifferentialExpression,MarkerGenes,ExpressionPatterns,VariableGenes,GeneSets,GeneNetworks,CellCycle,DimensionalityReduction,Transformation,Modality,AlternativeSplicing,RareCells,StemCells,Immune,Variants,Haplotypes,AlleleSpecific,Visualisation,Interactive,Simulation,Added,Updated
scSeqR,R,,,https://github.com/rezakj/scSeqR,"scSeqR (Single Cell Sequencing R package) is an interactive R package to works with high-throughput single cell sequencing technologies (i.e scRNA-seq, scVDJ-seq and CITE-seq).",GPL-2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9/11/2018,9/11/2018
scTCRseq,Python,,,https://github.com/ElementoLab/scTCRseq,This project is an implementation of a pipeline for Single-cell RNAseq package for recovering TCR data in python.,GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/09/2017,9/09/2017
scTDA,Python,10.1038/nbt.3854,1/05/2017,https://github.com/pcamara/scTDA,"scTDA is an object oriented python library for topological data analysis of high-throughput single-cell RNA-seq data. It includes tools for the preprocessing, analysis, and exploration of single-cell RNA-seq data based on topological representations.",GPL-3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9/05/2017,25/09/2017
sctransform,R,,,https://github.com/ChristophH/sctransform,R package for modeling single cell UMI expression data using regularized negative binomial regression,GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,27/07/2018,27/07/2018
SCUBA,MATLAB,10.1073/pnas.1408993111,30/12/2014,https://github.com/gcyuan/SCUBA,"SCUBA stands for ""Single-cell Clustering Using Bifurcation Analysis."" SCUBA is a novel computational method for extracting lineage relationships from single-cell gene expression data, and modeling the dynamic changes associated with cell differentiation.",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12/09/2016,12/09/2016
scUnifrac,R,10.1101/333393,PREPRINT,https://github.com/liuqivandy/scUnifrac,"scUnifrac is a R package to quantify cell population diversity between two single-cell transcriptome profiles, which calculates the distance, estimates the statistical significance of the distance, identifies the subpopulations that are significant different between two profiles, finds genes that mark subpopulations, and predicts cell types of subpopulations.",Apache-2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1/06/2018,1/06/2018
scVAE,Python,10.1101/318295,PREPRINT,https://github.com/chgroenbech/scVAE,scVAE: Single-cell variational auto-encoders,Apache-2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18/05/2018,18/05/2018
scVDMC,MATLAB,10.1371/journal.pcbi.1006053,9/04/2018,https://github.com/kuanglab/scVDMC,Multitask Clustering of scRNAseq Data,Apache-2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17/04/2018,17/04/2018
scVEGs,R,10.1186/s12864-016-2897-6,22/08/2016,https://github.com/hillas/scVEGs,scVEGs is a novel algorithm for single-cell RNA-seq (scRNA-seq) data to determine significant variably expressed genes (VEGs) using a gene expression variation model (GEVM).,MIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/09/2016,9/09/2016
scVI,Python,10.1101/292037,PREPRINT,https://github.com/YosefLab/scVI,Bayesian Inference for a Generative Model of Transcriptome Profiles from Single-cell RNA Sequencing,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4/04/2018,4/04/2018
scvis,Python,10.1038/s41467-018-04368-5,18/05/2018,https://bitbucket.org/jerry00/scvis-dev,"scvis is a python package for dimension reduction of high-dimensional biological data, especially single-cell RNA-sequencing (scRNA-seq) data",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15/11/2018,15/11/2018
SEGtool,R,10.1093/bib/bbx074,7/07/2017,http://bioinfo.life.hust.edu.cn/SEGtool/,"SEGtool is an R package with self-adaptive function and high accuracy for specifically expressed gene (SEG, also known as tissue specific gene) detection.",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16/07/2017,16/07/2017
SEPA,R,,,https://github.com/zji90/SEPA,"SEPA provides convenient functions for users to assign genes into different gene expression patterns such as constant, monotone increasing and increasing then decreasing. SEPA then performs GO enrichment analysis to analysis the functional roles of genes with same or similar patterns.",GPL (>= 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8/09/2016,8/09/2016
Seurat,R,10.1038/nbt.3192;10.1101/164889;10.1038/nbt.4096;10.1101/460147,2015-04-13;PREPRINT;2018-04-02;PREPRINT,https://github.com/satijalab/seurat,"It contains easy-to-use implementations of commonly used analytical techniques, including the identification of highly variable genes, dimensionality reduction (PCA, ICA, t-SNE), standard unsupervised clustering algorithms (density clustering, hierarchical clustering, k-means), and the discovery of differentially expressed genes and markers.",GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8/09/2016,9/11/2018
SHARP,R,10.1101/461640,PREPRINT,https://github.com/shibiaowan/SHARP,Single-cell RNA-seq Hyper-fast and Accurate processing via ensemble Random Projection,GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9/11/2018,9/11/2018
Sharq,Python/Perl/R,10.1101/250811,PREPRINT,https://bitbucket.org/princessmaximacenter/Sharq,A versatile preprocessing pipeline designed to work with plate-based 3'-end protocols that include Unique Molecular Identifiers (UMIs),,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25/01/2018,25/01/2018
SigEMD,R,10.1016/j.ymeth.2018.04.017,24/04/2018,https://github.com/NabaviLab/SigEMD,SigEMD is a novel method to identify differentially expressed genes in single cell RNA sequencing data.,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1/05/2018,1/05/2018
SILGGM,R,10.1371/journal.pcbi.1006369,13/08/2018,https://github.com/cran/SILGGM,Provides a general framework to perform statistical inference of each gene pair and global inference of whole-scale gene pairs in gene networks using the well known Gaussian graphical model (GGM) in a time-efficient manner.,GPL (>= 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17/08/2018,17/08/2018
SIMLR,R/MATLAB/Python,10.1101/052225;10.1038/nmeth.4207;10.1002/pmic.201700232,PREPRINT;2017-03-06;2017-12-19,https://github.com/BatzoglouLabSU/SIMLR,"Single-cell Interpretation via Multi-kernel LeaRning which learns an appropriate distance metric from the data for dimension reduction, clustering and visualization.",GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9/09/2016,14/03/2018
sincell,R,10.1101/014472;10.1093/bioinformatics/btv368,PREPRINT;2015-10-15,,"Existing computational approaches for the assessment of cell-state hierarchies from single-cell data might be formalized under a general workflow composed of i) a metric to assess cell-to-cell similarities (combined or not with a dimensionality reduction step), and ii) a graph-building algorithm (optionally making use of a cells-clustering step). Sincell R package implements a methodological toolbox allowing flexible workflows under such framework.",GPL (>= 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8/09/2016,15/03/2018
SINCERA,R,10.1371/journal.pcbi.1004575;10.1007/978-1-4939-7710-9_15,2015-11-04;2018-03-06,https://github.com/xu-lab/SINCERA,R-based pipeline for single-cell analysis including clustering and visualization.,GPL-3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/09/2016,14/03/2018
SINCERITIES,MATLAB/R,10.1093/bioinformatics/btx575,14/09/2017,https://github.com/CABSEL/SINCERITIES,SINCERITIES is a tool for inferring gene regulatory networks from time-stamped cross-sectional single cell transcriptional expression profiles.,BSD-3-clause,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21/09/2017,21/09/2017
SinCHet,MATLAB,10.1093/bioinformatics/btx297,4/05/2017,http://labpages2.moffitt.org/chen/software,a MATLAB GUI toolbox for Single Cell Heterogeneity analysis in cancer,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,20/11/2017,20/11/2017
singleCellTK,R,10.1101/329755,PREPRINT,https://github.com/compbiomed/singleCellTK,Interactive Analysis of Single Cell RNA-Seq Data,MIT,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,13/05/2018,13/11/2018
SingleR,R,10.1101/284604,PREPRINT,https://github.com/dviraran/SingleR,SingleR leverages reference transcriptomic datasets of pure cell types to infer the cell of origin of each of the single cells independently,GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8/06/2018,8/06/2018
SingleSplice,R/Perl/C++,10.1093/nar/gkv1525,5/01/2016,https://github.com/jw156605/SingleSplice,Algorithm for detecting alternative splicing in a population of single cells.,GPL-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24/01/2017,24/01/2017
singlet,Python,,,https://github.com/iosonofabio/singlet,Single cell RNA-Seq analysis with quantitative phenotypes.,MIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20/12/2017,20/12/2017
SinQC,R/Python,10.1093/bioinformatics/btw176,10/04/2016,http://www.morgridge.net/SinQC.html,A Method and Tool to Control Single-cell RNA-seq Data Quality.,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/09/2016,18/04/2017
SIP,Python/R,10.1101/456772,PREPRINT,https://github.com/XuegongLab/SIP,SIP is a single-cell data processing pipeline whose components are interchangeable.,GPL-3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13/11/2018,13/11/2018
sircel,Python,10.1101/136242,PREPRINT,https://github.com/pachterlab/Sircel,Identify cell barcodes from single-cell genomics sequencing experiments,MIT,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21/05/2017,11/09/2017
slalom,R/Python,10.1186/s13059-017-1334-8,7/11/2017,https://github.com/bioFAM/slalom,slalom is a scalable modelling framework for single-cell RNA-seq data that uses gene set annotations to dissect single-cell transcriptome heterogeneity.,Apache-2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,29/11/2016,20/11/2017
SLICE,R,10.1093/nar/gkw1278,19/12/2016,https://research.cchmc.org/pbge/slice.html,The SLICE (Single Cell Lineage Inference Using Cell Expression Similarity and Entropy) algorithm consists of two major steps: (1) measuring cell differentiation states based on the calculation of single cell entropy (scEntropy) and (2) predicting cell differentiation trajectories by ordering single cells according to their scEntropy-derived differentiation states.,GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10/01/2017,10/01/2017
SLICER,R,10.1186/s13059-016-0975-3,23/05/2016,https://github.com/jw156605/SLICER,Selective Locally linear Inference of Cellular Expression Relationships (SLICER) algorithm for inferring cell trajectories.,GPL-2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8/09/2016,8/09/2016
slingshot,R,10.1101/128843,PREPRINT,https://github.com/kstreet13/slingshot,Functions for identifying and characterizing continuous developmental trajectories in single-cell sequencing data.,Artistic-2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/09/2016,19/01/2018
SNN-Cliq,MATLAB/Python,10.1093/bioinformatics/btv088,11/02/2015,http://bioinfo.uncc.edu/SNNCliq/,"SNN-Cliq is a clustering method designed for high dimensional gene expression data, e.g. single-cell transcriptome data.`",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13/11/2018,13/11/2018
SoptSC,MATLAB,10.1101/168922,PREPRINT,https://github.com/WangShuxiong/SoptSC,"SoptSC, a computational method for single cell data analysis.",MIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7/08/2017,25/05/2018
SoupX,R,10.1101/303727,PREPRINT,https://github.com/constantAmateur/SoupX,An R package for the estimation and removal of cell free mRNA contamination in droplet based single cell RNA-seq data.,GPL-2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,13/05/2018,13/05/2018
SPADE,R,10.1038/nbt.1991;10.1038/nprot.2016.066,2011-11-02;2016-06-16,https://github.com/nolanlab/spade,Visualization and cellular hierarchy inference of single-cell data using SPADE.,GPL (>= 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9/09/2016,7/03/2018
SparseDC,R,10.1093/nar/gkx1113,13/11/2017,https://github.com/cran/SparseDC,A sparse differential clustering algorithm for tracing cell type changes via single-cell RNA-sequencing data,GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21/11/2017,21/11/2017
Splatter,R,10.1101/133173;10.1186/s13059-017-1305-0,PREPRINT;2017-09-12,https://github.com/Oshlack/splatter,Splatter is a package for the simple simulation of single-cell RNA-seq count data.,GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,27/10/2016,14/03/2018
SPRING,Python/MATLAB/Javascript,10.1101/090332,PREPRINT,https://github.com/AllonKleinLab/SPRING,SPRING is a collection of pre-processing scripts and a web browser-based tool for visualizing and interacting with high dimensional data.,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,5/12/2016,5/12/2016
sscClust,R,10.1101/344242,PREPRINT,https://github.com/Japrin/sscClust,"simpler single cell RNAseq data clustering (sscClust), is a package implement mutilple functionalities which are basic procedures in single cell RNAseq data analysis, including variable genes identification, dimension reduction, clustering on reduced data.",GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,13/11/2018,13/11/2018
SSrGE,Python,10.1101/095810,PREPRINT,https://github.com/lanagarmire/SSrGE,This procedure aims to fit sparse linear models using a binary matrix (n_samples x n_SNV) as features matrix and a gene expression matrix (n_genes x n_samples) as response.,MIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,10/01/2017,25/09/2017
StemID,R,10.1016/j.stem.2016.05.010,21/06/2016,https://github.com/dgrun/StemID,StemID is an algorithm for the derivation of cell lineage trees based on RaceID2 results and predicts multipotent cell identites.,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/09/2016,9/09/2016
STEMNET,R,10.1038/ncb3493,20/03/2017,https://git.embl.de/velten/STEMNET,We first use hierarchical clustering to identify the most mature cell populations; we then use these populations as a training set to classify priming in the less mature populations.,GPL-3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,16/02/2018,16/02/2018
STREAM,Docker/Python/R,10.1101/302554,PREPRINT,https://github.com/pinellolab/stream,"STREAM is an interactive computational pipeline for reconstructing complex cellular developmental trajectories from sc-qPCR, scRNA-seq or scATAC-seq data.",AGPLv3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,24/04/2018,24/04/2018
switchde,R,10.1093/bioinformatics/btw798,23/12/2016,https://github.com/kieranrcampbell/switchde,Differential expression analysis across pseudotime. Identify genes that exhibit switch-like up or down regulation along single-cell trajectories along with where in the trajectory the regulation occurs.,GPL (>= 2),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9/09/2016,10/01/2017
SWNE,R/C++,10.1101/276261,PREPRINT,https://github.com/yanwu2014/swne,"Similarity Weighted Nonnegative Embedding (SWNE), is a method for visualizing high dimensional datasets.",GPL-2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8/03/2018,8/03/2018
SymSim,R,10.1101/378646,PREPRINT,https://github.com/YosefLab/SymSim,SymSim (Synthetic model of multiple variability factors for Simulation) is an R package for simulation of single cell RNA-Seq data,Artistic-2.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3/08/2018,3/08/2018
